,1,2
384,41.4787,3.3850193
385,33.335457,-19.96412
386,-0.1015359,-22.456749
387,-35.61416,-7.75253
388,0.51321757,-1.9067936
389,-18.676105,10.372006
390,28.343033,8.785324
391,15.153965,-2.6577778
392,-31.951715,29.204004
393,-31.921097,21.771418
394,28.47263,-16.290943
395,32.965187,-0.7912551
396,7.9889865,-23.310446
397,36.542294,-19.838554
398,0.6494281,-11.3893795
399,0.077790454,11.238525
400,-20.127172,25.02396
401,-0.55465734,-11.099832
402,19.936907,-26.311842
403,-34.62649,-3.5414505
404,-40.654236,20.33936
405,15.278172,18.511806
406,0.96395385,9.944551
407,-22.905514,4.9632277
408,15.24476,-36.98488
409,-3.7754302,-9.044511
410,-23.25688,24.857376
411,-6.3777122,-16.164621
412,11.16313,-30.45163
413,25.987556,-7.3999057
414,-4.438134,21.911736
415,8.040583,20.022114
416,-20.7646,-45.25192
417,-24.107819,-33.564842
418,8.95582,1.3356657
419,-10.605014,34.369938
420,26.147795,-14.5415125
421,2.0389197,-16.549517
422,32.852585,-17.792702
423,31.53257,17.92079
424,1.4425255,-3.997703
425,-30.483795,-3.5306835
426,-2.5193112,3.3933117
427,-33.929096,7.357307
428,33.716984,-5.720878
429,28.750917,-10.429366
430,33.542915,-27.878908
431,44.316372,7.2253127
432,24.471474,4.379813
433,-13.88777,-21.449093
434,16.554153,-35.175552
435,13.005877,-12.561041
436,2.6198347,18.330145
437,10.683448,18.1513
438,16.6845,11.902059
439,-28.03434,4.9990253
440,-6.969331,20.74425
441,21.24299,38.70289
442,16.042791,-12.89709
443,-52.338142,-12.269894
444,3.346509,2.2571642
445,22.507416,-46.760536
446,25.20156,7.3731146
447,7.9506207,-30.749369
448,-26.026785,-28.643976
449,-14.868032,7.730792
450,-51.222687,-12.65925
451,-14.173087,27.647121
452,-6.850333,5.6991296
453,35.799385,-11.711014
454,23.125196,21.265709
455,20.640827,12.8985195
456,36.974216,1.4739507
457,-13.211187,-23.964819
458,-14.5741005,28.198963
459,-16.33564,18.970274
460,-8.695439,-12.73364
461,46.56362,11.567082
462,10.58171,0.84210837
463,23.256802,1.1033314
464,-37.78901,-5.3324885
465,17.261162,17.693987
466,-19.96143,-4.2366276
467,-8.353912,35.930714
468,-8.697553,13.74564
469,-4.5184865,10.70143
470,19.027533,-6.8687906
471,15.549302,22.879736
472,-28.768871,30.123083
473,24.104668,-7.7320657
474,20.798458,2.8518357
475,32.94374,10.309365
476,21.852987,30.579023
477,40.679024,-6.481488
478,-20.828749,33.017506
479,-27.891973,25.675959
480,1.1453978,-17.804363
481,-16.683645,-8.816946
482,10.779918,-22.309498
483,9.59739,16.964289
484,-3.339818,16.701899
485,30.120926,26.467299
486,41.151764,11.007861
487,-0.9095296,-5.0644765
488,-53.029778,6.2074933
489,7.1142774,17.652683
490,11.806901,17.404648
491,10.396357,-27.490711
492,42.526817,-7.3445926
493,27.66738,-3.7415984
494,-33.543587,4.2320566
495,-4.351345,53.759884
496,40.16541,25.865774
497,7.644215,32.18422
498,54.180305,6.4259367
499,13.5994625,-32.713375
500,1.7358763,-9.314939
501,-39.932434,-10.988729
502,-3.2645388,28.351109
503,28.12087,-2.596684
504,4.3530397,31.35782
505,-6.3833213,4.315774
506,-10.278231,52.560646
507,19.430206,-24.899675
508,-4.473468,13.227348
509,-18.142502,46.942387
510,-9.708929,-14.506866
511,1.0986867,-44.09031
512,23.797812,18.32898
513,-29.122303,4.0864577
514,11.206954,17.51473
515,7.613811,-48.6813
516,-30.645742,26.702787
517,-0.6222296,12.989201
518,-4.7748184,34.403316
519,-10.046148,13.341875
520,-1.9296257,-17.60161
521,-15.710211,-14.416757
522,19.951244,33.2486
523,39.0849,-39.95392
524,6.2197495,29.670351
525,30.206104,17.148933
526,-34.271366,1.906451
527,33.092834,16.62906
528,20.784176,38.04216
529,33.67974,5.746133
530,44.212303,-0.6163835
531,6.4710608,-21.252554
532,-10.003577,-22.649643
533,-40.50929,-4.478555
534,-41.237267,-6.8532133
535,-33.586,-13.679168
536,-16.223495,-10.529977
537,-39.310436,-18.012226
538,15.427278,-12.799308
539,-3.043287,25.055822
540,-19.124842,25.791904
541,-21.455767,28.684414
542,-5.47244,2.5101593
543,30.084747,5.126042
544,30.582159,3.172269
545,22.696001,-9.339646
546,34.362595,-35.431705
547,-38.759983,-29.191887
548,-6.7114215,25.915686
549,7.3136673,-17.15093
550,-14.192564,11.34249
551,-0.8278636,26.509441
552,-13.586659,1.7389277
553,15.205429,-24.28205
554,-9.628497,-2.2801116
555,20.37536,-34.644245
556,-22.918959,8.7063675
557,-12.761944,0.037933663
558,-21.01123,9.937774
559,-27.33154,31.201273
560,30.92306,-11.741005
561,-35.967274,15.15862
562,-26.804136,2.5865798
563,-14.50336,13.809431
564,-31.95565,5.8499336
565,-12.429401,8.695044
566,22.805368,-1.1516649
567,-16.660755,-10.283212
568,3.891572,-7.050661
569,-25.044548,6.3630567
570,-0.7145704,-26.609264
571,-2.382336,-7.449574
572,15.570552,18.7557
573,-37.387074,31.712254
574,28.120583,-2.5968916
575,0.30587333,35.091293
576,36.827183,-17.52133
577,28.486671,-16.090622
578,-0.0014899205,6.7005415
579,3.8178506,-5.2351832
580,-27.161785,-4.670352
581,-11.093746,8.099287
582,10.583814,-45.43868
583,26.458124,21.387602
584,10.419678,-44.8482
585,30.426554,-12.089631
586,6.920739,38.220985
587,-16.48647,39.684704
588,10.0926285,-6.9315186
589,-1.4329543,0.76762104
590,48.080425,-21.08741
591,34.269215,2.3437712
592,24.10082,16.877369
593,16.767696,10.544309
594,-5.2273784,37.29468
595,30.013361,0.7724097
596,-14.2068405,21.03966
597,-26.76687,-27.633333
598,-9.853139,-27.33839
599,37.117874,18.7847
600,24.606367,35.09242
601,-19.768341,-7.2591157
602,40.463963,-12.441502
603,-10.11173,18.705322
604,6.715904,22.17177
605,15.2797165,-16.030872
606,18.695293,-22.08837
607,-18.8245,45.740578
608,-14.1112385,-5.494296
609,-24.080711,-9.686354
610,-18.6056,13.486628
611,9.846197,11.914648
612,-24.38914,21.65251
613,-17.556747,-17.084435
614,15.272868,-24.316551
615,-37.482666,-1.2832218
616,-18.416298,-6.9898157
617,35.987736,-13.945963
618,-51.150616,6.4856186
619,25.419525,1.9173591
620,-14.615894,-32.221954
621,-14.036262,27.582663
622,15.432211,1.2851977
623,7.8502727,-44.75295
624,23.89515,13.601516
625,2.4835405,-21.47871
626,-8.74547,10.5338125
627,16.484219,-12.983002
628,-28.63345,26.530424
629,-36.387848,-1.553349
630,7.18398,41.213696
631,-29.176983,6.9478793
632,9.920248,25.328835
633,-14.345883,-21.614511
634,0.07001951,18.464033
635,-7.406326,42.658306
636,12.709527,-24.541641
637,4.976018,-7.7837195
638,21.207348,-10.361484
639,2.0111847,-21.489481
640,-11.997673,-8.634561
641,-49.725037,-1.3698622
642,21.155989,-0.027165359
643,-38.106697,31.83369
644,-46.489964,-5.1999516
645,-11.4680195,22.487274
646,-25.841043,28.460876
647,-22.350948,28.386305
648,-30.321459,26.092693
649,-12.802117,-20.882912
650,12.904922,6.814954
651,18.718168,24.934652
652,18.079256,-7.3910394
653,-29.230368,-15.507165
654,18.937092,-7.0873556
655,9.182353,-23.88429
656,20.93511,34.055508
657,-29.510578,4.24766
658,13.1248455,1.1917838
659,23.814365,21.97311
660,-12.922499,36.948685
661,-24.3019,32.338615
662,-36.86802,-13.30977
663,-5.209136,37.369415
664,4.814024,-0.109267
665,36.65786,-17.654644
666,-5.828826,33.84491
667,34.81282,13.479186
668,-10.379188,3.6934257
669,-8.996599,-19.079828
670,52.28102,14.600323
671,-24.49371,30.49441
672,-9.913701,-3.1080241
673,-36.02116,-32.581287
674,24.675623,-1.9927593
675,27.09405,-6.8191442
676,-27.62196,26.231789
677,5.441185,4.2479906
678,22.040663,-2.2214124
679,14.7270155,5.4829893
680,40.12267,-22.837013
681,-12.88005,-31.041426
682,20.980186,20.863792
683,-19.334963,-26.32497
684,-24.48971,0.13089994
685,-8.709352,17.025896
686,-47.134502,-18.107653
687,-47.440357,-19.069038
688,38.400455,-4.146372
689,-27.586966,11.454292
690,-12.36183,-9.5496435
691,27.975542,-11.732843
692,-10.127162,-4.489114
693,30.41266,18.491526
694,-7.75189,25.24989
695,-1.9038764,-8.97239
696,6.6401744,11.196126
697,20.428143,10.414739
698,0.62129986,-49.587894
699,-8.929765,2.9076898
700,-19.811558,-24.41597
701,-25.01207,36.27536
702,22.469118,38.85759
703,-21.59627,25.545902
704,-0.42273977,8.784137
705,27.372635,-22.013645
706,18.28098,5.351115
707,-12.657244,31.227428
708,-7.5868683,20.839027
709,-10.702079,23.997704
710,-2.836536,-28.773966
711,-14.993494,18.756403
712,2.4277318,-2.5002885
713,28.586926,39.014076
714,19.140837,-13.663921
715,34.85436,-11.718384
716,-15.285265,-9.380855
717,23.831656,6.381193
718,15.623464,9.811725
719,42.555668,-23.388145
720,-32.605602,30.407898
721,-31.968296,2.1724799
722,3.8544059,-5.1696887
723,-42.302643,-1.5148697
724,25.15197,34.29201
725,10.603378,14.206415
726,39.97901,-4.1803565
727,-13.700704,-15.514395
728,-0.18814477,33.647984
729,-16.88448,-38.41277
730,2.367946,27.894468
731,19.58373,-16.745874
732,-24.94599,2.1404145
733,-4.9200907,-24.019852
734,41.047268,26.681955
735,-25.549849,24.335508
736,36.846287,26.632185
737,5.5529947,32.01239
738,4.0333257,-11.895749
739,-25.55119,24.256584
740,23.192438,-9.500195
741,-10.371056,15.993636
742,-15.481638,11.041106
743,20.007803,-40.16072
744,-20.363808,-5.11215
745,20.563124,-41.26142
746,-2.77443,-15.01317
747,-34.913116,25.365952
748,3.0718086,26.476866
749,14.343438,32.21784
750,-41.31743,13.261345
751,34.15581,23.461418
752,-15.817593,-26.253256
753,12.742381,33.008537
754,-25.704216,4.976962
755,5.752717,13.154534
756,40.510826,-19.025389
757,-23.38716,-2.141211
758,-19.853132,-0.26883754
759,39.269085,-9.858361
760,-16.416052,-25.982065
761,50.161064,-15.908462
762,-30.500969,-2.4398873
763,29.479324,17.322737
764,-31.098467,-11.593777
765,8.560256,6.668677
766,-4.988641,44.264324
767,-6.873141,32.16136
768,-21.802055,-8.950785
769,18.507072,-19.53831
770,-0.6949657,-15.337139
771,24.318506,2.7352014
772,16.927464,-0.0394421
773,-13.697405,16.684196
774,28.222528,-1.3634639
775,2.1792336,-39.329987
776,21.009733,-27.286627
777,-8.226798,33.15982
778,-1.7611642,23.372984
779,-14.99263,1.1319267
780,10.141818,47.69844
781,15.789368,-17.55654
782,13.243372,-5.7015405
783,15.826577,-7.220492
784,-3.230769,-4.880658
785,-19.649616,49.41139
786,24.07065,11.551844
787,16.307402,9.870655
788,23.747046,-22.604319
789,21.38698,-4.9471965
790,2.9624395,0.7332433
791,27.377222,-20.26308
792,-7.45971,-10.583158
793,-17.883179,22.769842
794,5.821742,-8.661234
795,-2.3958254,-19.300983
796,-19.177158,9.135038
797,-27.863056,8.688795
798,4.9033985,-42.744133
799,2.8054266,-30.267807
800,-27.80188,8.792698
801,-24.053345,26.186302
802,14.650166,34.763992
803,2.660489,24.764574
804,14.446571,-5.515612
805,-30.231556,-8.502702
806,-34.692093,-4.2577634
807,-28.938423,31.759144
808,20.402775,-10.834165
809,0.3226146,18.142414
810,0.106789365,-1.3714063
811,-11.230299,-38.223316
812,18.047276,-26.774717
813,-8.351487,-0.73449206
814,-22.646223,10.819808
815,24.025774,5.4032545
816,6.1590176,-4.191574
817,-19.01259,18.406713
818,16.27117,25.949364
819,-35.30301,-25.46758
820,-31.425308,-11.137475
821,-28.795073,-30.267498
822,4.702537,23.595901
823,-34.775173,-5.224896
824,-33.043953,-39.35344
825,-25.236448,7.7609587
826,-11.616952,-0.8813754
827,-4.619984,31.003084
828,9.259832,-41.27982
829,-3.184369,13.687956
830,10.568917,-33.41203
831,-11.116345,15.647465
832,23.499895,10.077831
833,-24.271421,-15.15865
834,-4.8407187,-7.047943
835,-13.319717,-24.000885
836,-23.736279,-19.784946
837,41.802517,-9.833704
838,12.829329,44.18533
839,30.08154,26.112259
840,-23.663479,23.271307
841,-22.80484,12.177974
842,7.40727,-31.541157
843,19.917612,7.978872
844,1.2364081,0.09869995
845,11.898836,8.30818
846,-16.35997,47.491154
847,8.982863,29.465654
848,-18.072144,-10.2012205
849,41.438454,31.411493
850,-38.05705,17.216867
851,14.743204,26.296347
852,-16.286648,18.83938
853,-21.550879,-3.771316
854,-21.771013,22.718416
855,-13.722166,-42.16411
856,44.388203,-1.7135315
857,-23.634756,25.978243
858,14.991986,-36.175476
859,-31.396248,-2.3654158
860,-1.286637,14.776556
861,27.50028,15.414728
862,11.831258,-19.019508
863,11.21492,-12.30878
864,-3.1676092,8.737185
865,22.878239,3.4082239
866,5.2740107,-10.039154
867,-39.997303,4.071839
868,7.0769086,41.25651
869,-3.6990876,-26.866558
870,-47.187687,14.763332
871,-31.604921,12.103912
872,22.275372,-27.293236
873,47.015675,12.808477
874,-12.391083,-5.1892815
875,7.205879,5.6072264
876,-18.12795,8.401383
877,18.740383,-28.93622
878,-34.678547,17.793518
879,36.56202,-19.725164
880,7.0739703,19.861849
881,-28.44772,-5.46796
882,-11.381688,17.321321
883,-41.235687,-6.8558273
884,29.445179,-34.903355
885,-21.793043,22.18275
886,-14.5731735,-15.456541
887,1.1038935,2.3183947
888,19.702784,-16.601107
889,-26.735209,9.569438
890,-24.160412,26.91858
891,3.8435853,21.572012
892,-5.255843,-35.852318
893,15.551092,-7.8740582
894,9.472894,-14.995913
895,-27.653982,-34.11055
896,17.66899,35.326828
897,13.599119,13.736851
898,-36.408806,-16.780895
899,-10.286218,-23.488943
900,-17.02695,-40.70822
901,19.571283,-17.804035
902,-16.379894,8.060138
903,-2.455881,18.182104
904,-22.188314,28.76592
905,-17.474342,10.198899
906,29.341915,-15.224444
907,8.445311,-29.57066
908,-25.65675,-43.137375
909,22.506979,-46.760456
910,0.94882697,2.3417516
911,8.896536,-5.8679585
912,36.385647,-0.6529495
913,-31.273613,16.648018
914,-9.525781,-26.724627
915,-12.371316,-15.185614
916,-11.584565,-22.31349
917,21.290287,-19.544228
918,-19.319277,-35.48695
919,-47.36945,-15.613178
920,5.465806,-19.603388
921,8.448126,-28.17519
922,17.291157,-4.4899344
923,-0.08355046,-17.376493
924,20.755754,-10.594603
925,-13.217506,20.203848
926,-1.3834168,-20.514324
927,-11.62023,-44.277103
928,-8.589108,-9.430992
929,-28.823002,-8.609456
930,-19.475086,21.047945
931,-20.474018,11.269738
932,18.681324,-0.21335812
933,-40.627396,-4.9982786
934,29.750595,-5.4753284
935,-17.328535,28.009851
936,-22.86824,-6.165957
937,-1.8992631,12.409391
938,20.634783,-39.39021
939,-11.938416,19.969727
940,-13.434316,23.041088
941,-16.44486,39.67794
942,22.723507,-33.649372
943,-0.61190504,3.5941503
944,-6.134567,-32.39216
945,-9.178672,29.762512
946,23.436888,-7.05852
947,-15.521225,5.7497067
948,-23.990198,-19.334711
949,39.088966,-39.962326
950,-2.8802974,33.040245
951,-28.320953,-1.7792836
952,-23.574598,-19.915373
953,31.600548,33.544632
954,5.245945,5.604231
955,13.335982,-29.9516
956,35.958267,-7.2614927
957,-28.632204,-8.713378
958,-22.97974,-32.748318
959,-9.559074,-11.58726
960,-10.08733,-6.351912
961,-7.2890067,-19.76604
962,7.2824235,-17.117317
963,5.0831604,8.256417
964,36.778763,22.198654
965,31.190466,23.754835
966,8.026506,20.036716
967,17.130737,-14.920125
968,100.40221,17.652443
969,-18.600363,10.373043
970,-20.263668,-4.0137863
971,-26.421814,32.780144
972,0.72067004,-15.450654
973,5.609461,39.48445
974,-24.326817,41.81658
975,21.923042,14.915164
976,-22.85092,-5.223821
977,-38.82218,-28.497513
978,-32.655758,-18.616718
979,-1.9399983,-31.36075
980,-1.7267996,9.939324
981,16.97461,-13.229277
982,26.766304,-40.654
983,28.591194,2.1668596
984,24.258595,-5.625369
985,-16.520342,-25.631968
986,-14.886598,-18.489563
987,-9.224331,-19.307253
988,-7.54699,-27.100355
989,-31.10973,-0.24601065
990,24.049213,-14.418653
991,-35.22243,-17.811302
992,40.220478,25.922375
993,20.00647,21.379725
994,8.240453,21.18872
995,15.544981,3.514319
996,40.487713,-7.8584566
997,-3.2346144,-16.366936
998,-1.2776284,16.30127
999,-30.874353,3.6450436
1000,-24.314507,-15.583124
1001,-41.952587,-33.74441
1002,23.279299,-9.667334
1003,14.895382,-2.8167233
1004,-48.54552,5.296852
1005,-3.4521139,-9.841299
1006,35.702835,24.48741
1007,-32.903103,0.81570256
1008,17.814434,22.803871
1009,-3.006414,6.5179257
1010,23.672932,-3.2381475
1011,-51.714157,-8.189912
1012,25.041222,-7.2596326
1013,5.8969793,38.15576
1014,-7.4197955,-21.536068
1015,-22.062555,-20.911812
1016,-5.4168515,-1.9527229
1017,21.205803,0.28793162
1018,20.855694,-5.0548253
1019,-7.574311,-11.948187
1020,41.139046,11.005004
1021,-54.76411,4.5076866
1022,-16.669352,35.57826
1023,-32.524395,24.570765
1024,9.441288,-17.209665
1025,21.027596,5.1067977
1026,-22.920294,-18.305222
1027,25.136063,34.31439
1028,-22.796474,24.091904
1029,-18.306168,18.139034
1030,-14.520103,3.4507978
1031,-24.48684,-37.697952
1032,-20.126328,26.34063
1033,-47.607338,-19.664223
1034,-32.218872,2.4585657
1035,-12.250788,11.545618
1036,-46.373375,14.847198
1037,-32.68851,-2.3624744
1038,-32.765926,-6.8784757
1039,15.444836,11.25709
1040,-49.788467,13.628964
